time,lat,lon,depth,synechococcus_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
1993-02-09T00:00:00,31.878,-64.331,203.5185,0.0,[cells/ml],,, [mmol C/m^3]
1993-02-09T00:00:00,31.878,-64.331,252.6639,0.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,6.0,452.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,26.0,1094.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,41.0,2623.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,59.0,1670.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,63.0,1997.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,67.0,2040.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,77.0,1589.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,81.0,1469.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,89.0,1496.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,116.0,65.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,145.0,16.0,[cells/ml],,, [mmol C/m^3]
1993-02-18T00:00:00,22.75,-150.0,173.0,5.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,0.0,535.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,10.0,580.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,20.0,855.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,30.0,870.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,40.0,640.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.02,138.6,50.0,230.0,[cells/ml],,, [mmol C/m^3]
1993-02-25T00:00:00,35.03,136.52,0.0,1360.0,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,2.8332,17541.5111940299,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,21.7329,18420.7828973057,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,41.5253,18866.8056774949,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,61.5732,18897.469896789,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,82.9651,18617.893881970802,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,101.7552,19826.675257732,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,119.9183,17889.9974086551,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,130.8135,16508.097709377198,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,149.4315,5579.59552344025,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,157.1467,3636.791879406761,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,201.2119,207.944277108434,[cells/ml],,, [mmol C/m^3]
1993-03-10T00:00:00,31.803,-64.42699999999999,250.3291,40.128166005492794,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,0.0,2190.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,10.0,2225.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,20.0,1000.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,30.0,1100.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,40.0,970.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.02,138.6,50.0,1700.0,[cells/ml],,, [mmol C/m^3]
1993-03-23T00:00:00,35.03,136.52,0.0,1680.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,5.769996020692401,1200.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,23.5773975328293,1900.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,43.5734182252288,1700.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,73.81615598885791,1200.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,89.13649025069641,1400.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,99.6816553919618,1200.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,103.16354954238001,900.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,108.635097493036,800.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,118.881814564266,700.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,134.401114206128,0.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,149.025069637883,0.0,[cells/ml],,, [mmol C/m^3]
1993-04-04T00:00:00,22.75,-158.0,172.204536410664,0.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,1.0,1544.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,14.0,1798.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,38.0,1549.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,77.0,1334.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,99.0,1798.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,108.0,1349.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,110.0,1180.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,117.0,1320.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,127.0,1265.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,145.0,100.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,163.0,30.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,22.75,-150.0,187.0,15.0,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,6.0744,6292.792792792789,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,11.6552,6565.195597689879,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,21.2672,7018.35274882485,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,50.1204,7425.728687267148,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,57.1872,7252.7967421248095,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,69.2908,9331.68214654283,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,80.1003,11380.296896086398,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,89.9205,12118.883694574299,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,101.7125,10694.7368421053,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,153.0902,467.70809750207496,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,203.5621,134.642968506392,[cells/ml],,, [mmol C/m^3]
1993-04-14T00:00:00,31.837,-64.22800000000001,247.6273,0.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,0.0,65.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,10.0,80.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,20.0,20.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,30.0,85.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,40.0,110.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.02,138.6,50.0,70.0,[cells/ml],,, [mmol C/m^3]
1993-04-22T00:00:00,35.03,136.52,0.0,85.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,6.665340230799838,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,24.3732590529248,1000.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,44.866693195383995,1000.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,75.308396339037,1200.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,100.17906884202101,900.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,108.83406287305999,500.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,118.58336649423,700.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,128.133704735376,300.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,134.401114206128,100.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,143.354556307203,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,159.968165539196,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,173.796259450855,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,201.94986072423401,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,537.306008754477,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-05T00:00:00,22.75,-158.0,1023.57739753283,0.0,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,4.4767,13592.5693222753,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,11.5887,13186.599310776899,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,20.869,14748.101265822801,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,50.8363,35329.9545398698,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,59.5996,42341.813849173,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,70.5039,38357.4793875147,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,81.2508,7531.28532482213,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,93.0592,1443.13158106262,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,100.3388,741.198591774684,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,149.3084,208.800218638972,[cells/ml],,, [mmol C/m^3]
1993-05-09T00:00:00,31.736,-64.311,200.8736,101.13229064842,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,0.0,6190.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,10.0,4790.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,20.0,5550.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,30.0,6740.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,40.0,2180.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.02,138.6,50.0,550.0,[cells/ml],,, [mmol C/m^3]
1993-05-19T00:00:00,35.03,136.52,0.0,2950.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,2.0,915.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,4.0,1056.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,7.0,1157.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,85.0,1268.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,103.0,889.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,113.0,1021.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,120.0,889.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,129.0,212.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,137.0,45.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,143.0,66.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,157.0,5.0,[cells/ml],,, [mmol C/m^3]
1993-05-20T00:00:00,22.75,-150.0,183.0,5.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,4.7239,5242.5920873124105,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,11.119000000000002,5489.5800933126,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,20.733,5446.329278887921,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,40.9824,8970.407239819,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,60.378,8045.713317519491,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,80.943,7559.8681801537905,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,102.1483,3720.73310423826,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,119.6434,299.43585970076,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,141.6763,111.271799234368,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,162.004,28.3093904715526,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,201.7933,0.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,31.668000000000006,-63.773,254.96,0.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,0.0,3680.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,10.0,16510.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,20.0,11965.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,30.0,4850.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,40.0,1735.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.02,138.6,50.0,2110.0,[cells/ml],,, [mmol C/m^3]
1993-06-15T00:00:00,35.03,136.52,0.0,5670.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,15.0,38548.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,19.0,45898.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,27.0,22596.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,41.0,7687.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,60.0,16181.0,[cells/ml],,, [mmol C/m^3]
1993-07-02T00:00:00,35.95,-6.25,101.0,108.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,14.0,11807.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,25.0,10663.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,44.0,9620.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,53.0,1602.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,64.0,3608.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,85.0,1024.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,103.0,1048.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,123.0,1193.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,143.0,994.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,180.0,934.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.95,-5.81,208.0,771.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,2.0,43958.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,11.0,39102.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,21.0,36476.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,31.0,29940.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,51.0,13807.0,[cells/ml],,, [mmol C/m^3]
1993-07-03T00:00:00,35.98,-6.72,75.0,675.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,3.0,24566.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,47.0,21711.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,71.0,21771.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,105.0,1952.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,144.0,1259.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,164.0,506.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,35.99,-4.08,303.0,36.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,15.0,9825.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,34.0,4392.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,54.0,3163.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,64.0,596.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,83.0,506.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,104.0,331.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,153.0,72.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,36.02,-5.36,203.0,24.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,0.0,6639.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,4.0,6211.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,25.0,8247.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,40.0,7807.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,68.0,1759.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,141.0,108.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,274.0,48.0,[cells/ml],,, [mmol C/m^3]
1993-07-04T00:00:00,37.99,1.98,354.0,295.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,-5.0,-25.0,12.0,2437.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,-5.0,-25.0,35.0,2350.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,-5.0,-25.0,60.0,2182.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,-5.0,-25.0,101.0,241.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,14.0,3386.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,30.0,1566.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,45.0,2994.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,87.0,2813.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,107.0,157.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,154.0,48.0,[cells/ml],,, [mmol C/m^3]
1993-07-07T00:00:00,38.7,4.69,226.0,24.0,[cells/ml],,, [mmol C/m^3]
1993-07-08T00:00:00,-4.0,-25.0,0.0,1674.0,[cells/ml],,, [mmol C/m^3]
1993-07-08T00:00:00,-3.0,-25.0,0.0,1674.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,-2.0,-25.0,0.0,6420.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,-1.0,-25.0,0.0,34037.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,9.0,12012.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,24.0,9771.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,44.0,6102.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,64.0,13319.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,82.0,7693.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,105.0,1500.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,129.0,157.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,154.0,84.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.73,11.45,203.0,48.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,14.0,8127.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,35.0,7114.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,55.0,8777.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,82.0,9699.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,94.0,1886.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,124.0,440.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,154.0,96.0,[cells/ml],,, [mmol C/m^3]
1993-07-09T00:00:00,37.83,11.25,204.0,60.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,0.0,29758.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,6.0,30690.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,12.0,30892.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,19.0,25787.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,32.0,40899.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,54.0,10912.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,100.0,1564.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,0.0,-25.0,200.0,214.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,1.0,-25.02,0.0,79899.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,14.0,7717.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,25.0,7265.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,39.0,11120.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,54.0,9940.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,69.0,5512.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,94.0,1187.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,124.0,78.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.67,12.32,204.0,24.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,14.0,8970.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,34.0,8133.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,55.0,4151.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,69.0,5970.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,84.0,1705.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,104.0,663.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,123.0,108.0,[cells/ml],,, [mmol C/m^3]
1993-07-10T00:00:00,36.68,12.32,153.0,72.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,2.0,-25.18,0.0,10869.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,3.0,-25.52,0.0,12649.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.29,11.94,14.0,7259.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.29,11.94,25.0,3277.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.29,11.94,35.0,3476.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.29,11.94,44.0,11892.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.29,11.94,60.0,9982.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,14.0,9705.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,24.0,5831.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,38.0,5157.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,64.0,5867.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,77.0,3428.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,104.0,880.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,134.0,253.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,149.0,157.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,174.0,78.0,[cells/ml],,, [mmol C/m^3]
1993-07-11T00:00:00,37.55,11.58,204.0,18.0,[cells/ml],,, [mmol C/m^3]
1993-07-12T00:00:00,4.0,-25.82,0.0,12395.0,[cells/ml],,, [mmol C/m^3]
1993-07-12T00:00:00,5.02,-26.1,0.0,4852.0,[cells/ml],,, [mmol C/m^3]
