time,lat,lon,depth,Prochlorococcus,Unit,picoprokaryote,picoprokaryote_std,target_unit
2017-07-11T08:55:54,26.494,-158.535,125.8,0.853,[#/ml],,, [mmol C/m^3]
2017-07-11T11:03:00,26.493,-158.536,173.0,0.019,[#/ml],,, [mmol C/m^3]
2017-07-11T11:06:15,26.493,-158.536,149.4,0.122,[#/ml],,, [mmol C/m^3]
2017-07-11T11:09:12,26.493,-158.536,124.0,0.648,[#/ml],,, [mmol C/m^3]
2017-07-11T11:11:55,26.493,-158.536,120.0,0.994,[#/ml],,, [mmol C/m^3]
2017-07-11T11:15:35,26.493,-158.536,99.7,2.781,[#/ml],,, [mmol C/m^3]
2017-07-11T11:18:51,26.493,-158.536,74.7,3.18,[#/ml],,, [mmol C/m^3]
2017-07-11T11:22:09,26.493,-158.536,45.2,2.704,[#/ml],,, [mmol C/m^3]
2017-07-11T11:25:26,26.493,-158.536,24.7,2.1790000000000003,[#/ml],,, [mmol C/m^3]
2017-07-11T11:29:51,26.493,-158.536,5.1,2.0540000000000003,[#/ml],,, [mmol C/m^3]
2017-07-11T12:47:01,26.492,-158.536,122.5,0.935,[#/ml],,, [mmol C/m^3]
2017-07-11T12:53:30,26.492,-158.536,14.6,2.072,[#/ml],,, [mmol C/m^3]
2017-07-11T16:38:55,26.48,-158.565,121.6,0.708,[#/ml],,, [mmol C/m^3]
2017-07-11T16:48:20,26.48,-158.565,14.7,2.195,[#/ml],,, [mmol C/m^3]
2017-07-11T22:21:34,26.492,-158.601,121.1,0.6809999999999999,[#/ml],,, [mmol C/m^3]
2017-07-11T22:33:44,26.492,-158.601,14.8,1.978,[#/ml],,, [mmol C/m^3]
2017-07-12T00:28:29,26.522,-158.607,121.1,0.6779999999999999,[#/ml],,, [mmol C/m^3]
2017-07-12T00:35:02,26.522,-158.607,14.2,1.959,[#/ml],,, [mmol C/m^3]
2017-07-12T04:32:02,26.538,-158.589,126.3,0.605,[#/ml],,, [mmol C/m^3]
2017-07-12T04:40:04,26.538,-158.589,14.5,1.892,[#/ml],,, [mmol C/m^3]
2017-07-12T08:28:44,26.551,-158.56799999999996,125.6,0.887,[#/ml],,, [mmol C/m^3]
2017-07-12T08:35:23,26.551,-158.56799999999996,14.9,1.843,[#/ml],,, [mmol C/m^3]
2017-07-12T13:00:01,26.553,-158.565,121.7,0.8190000000000001,[#/ml],,, [mmol C/m^3]
2017-07-12T13:07:43,26.553,-158.565,15.3,2.101,[#/ml],,, [mmol C/m^3]
