time,lat,lon,depth,prochlorococcus_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
1994-07-07T00:00:00,22.75,-158.0,5.173099880620769,197700.0,[cells/ml],0.25827881569663685,0.01741537653613812, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,24.771189812972498,213200.0,[cells/ml],0.24921081215143204,0.007309225441615101, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,43.3744528452049,241600.0,[cells/ml],0.2252898539106051,0.00855862058265012, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,74.2140867489057,176600.0,[cells/ml],0.19445951407154402,0.002878143803104866, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,100.07958615201001,71600.0,[cells/ml],0.19204279904564223,0.0036793139357804354, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,109.33147632312,39400.0,[cells/ml],0.19267252956827483,0.0031456910441265587, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,123.159570234779,28900.0,[cells/ml],0.18215586865941683,0.0036226773175495153, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,149.721448467967,11500.0,[cells/ml],0.07082661737998326,0.009475790360322362, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,172.801432550736,1000.0,[cells/ml],0.02352347644045949,0.007098469999127835, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,537.405491444489,0.0,[cells/ml],,, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,774.472741742937,0.0,[cells/ml],,, [mmol C/m^3]
1994-07-07T00:00:00,22.75,-158.0,1019.89653800239,0.0,[cells/ml],,, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,1.6793,14047.433853738701,[cells/ml],0.262974226847291,0.021723242523343976, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,12.0583,21598.2571256523,[cells/ml],0.262314610183239,0.021211543820664924, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,21.4142,67494.264573991,[cells/ml],0.26257324032485485,0.02172600214819429, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,40.9437,76159.88486055781,[cells/ml],0.2737547066062689,0.023750945100884668, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,62.4846,98519.6819141914,[cells/ml],0.30126694962382317,0.03241930885679814, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,81.0721,118811.538167939,[cells/ml],0.2332072798162699,0.017731950908346648, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,100.6415,75132.6257595773,[cells/ml],0.12170089595019817,0.05009989374672116, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,120.7213,35791.645011424196,[cells/ml],0.08040697150863707,0.04629696417699, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,141.0362,2151.26763122477,[cells/ml],0.02431757823796943,0.0177214971670859, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,159.8666,11.8223374827109,[cells/ml],,, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,200.6335,0.0,[cells/ml],,, [mmol C/m^3]
1994-07-19T00:00:00,31.674,-64.187,250.3539,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,5.07361719060883,200200.0,[cells/ml],0.2954176093141238,0.011136960893600377, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,9.848786311181849,207900.0,[cells/ml],0.2954176093141238,0.011136960893600377, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,25.268603263032198,196800.0,[cells/ml],0.2562682901819547,0.011993337996716112, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,34.3215280541186,202000.0,[cells/ml],0.22523613274097443,0.0060875630554436296, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,44.767210505372105,225600.0,[cells/ml],0.21043884009122849,0.00742082054523851, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,59.4906486271389,372400.0,[cells/ml],0.1983162760734558,0.007337131298225365, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,74.0151213688818,237600.0,[cells/ml],0.18973144392172495,0.009304007894371934, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,99.6816553919618,76300.0,[cells/ml],0.18999977658192316,0.011710904549786174, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,148.82610425785901,8900.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,164.743334659769,6200.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,173.89574214086701,5800.0,[cells/ml],0.01375875761732459,0.005996758976945246, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,249.303621169916,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,516.41464385197,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,745.622761639474,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-08T00:00:00,22.75,-158.0,1016.91205730203,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,1.9216,2052.4713400464802,[cells/ml],0.23521535843610764,0.017107207108769944, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,11.7833,2150.50579107786,[cells/ml],0.23497361317276955,0.016893826547078203, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,21.0696,7436.103869969041,[cells/ml],0.24081354588270187,0.014904004177036996, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,41.4033,20332.5092378753,[cells/ml],0.2597302757203579,0.015100326652467373, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,60.6599,99326.91435897439,[cells/ml],0.2846969738602638,0.016495437488976715, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,79.9127,135378.748943918,[cells/ml],0.29751552641391754,0.013826936434478623, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,100.9115,115679.141061828,[cells/ml],0.12070591934025288,0.026875156533868152, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,121.2651,50870.3703883495,[cells/ml],,, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,141.4877,14274.696296296299,[cells/ml],0.013675677590072155,0.007276845818676624, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,161.1199,99.8983199415632,[cells/ml],,, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,201.4441,0.0,[cells/ml],,, [mmol C/m^3]
1994-08-16T00:00:00,31.683000000000003,-64.184,252.5151,12.5699264705882,[cells/ml],2.3727687562313804e-05,1.6303609411550414e-05, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,5.67051333068046,194900.0,[cells/ml],0.31474408010641736,0.022162054125740148, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,25.3680859530442,202100.0,[cells/ml],0.30390454828739166,0.027473585533464018, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,45.4635893354556,208500.0,[cells/ml],0.235539048910141,0.03340454466718424, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,75.208913649025,210000.0,[cells/ml],0.18752768635749817,0.021596012439505832, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,84.858734580183,201800.0,[cells/ml],0.18517896036307016,0.018138659106271278, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,94.8070035813768,193500.0,[cells/ml],0.17591487367947897,0.007200423160885074, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,99.98010346199759,174300.0,[cells/ml],0.17591487367947897,0.007200423160885074, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,111.122164743335,97100.0,[cells/ml],0.14499012132485709,0.029498252373611037, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,125.447672105054,48700.0,[cells/ml],0.12261325990160306,0.04192579542083598, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,150.119379228014,15400.0,[cells/ml],0.049534909116725125,0.02081571495959609, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,173.696776760844,1800.0,[cells/ml],0.01817897769312064,0.006617474449404982, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,249.20413847990397,0.0,[cells/ml],,, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,495.324313569439,0.0,[cells/ml],,, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,748.905690409868,0.0,[cells/ml],,, [mmol C/m^3]
1994-09-09T00:00:00,22.75,-158.0,1025.2686032630302,0.0,[cells/ml],,, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,1.853,75339.5766449747,[cells/ml],0.22798875533044338,0.0016536059329349065, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,11.7148,77600.789212828,[cells/ml],0.2276009228080511,0.0016496940421837562, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,20.446,82650.85935787,[cells/ml],0.22691907733678818,0.0016377401378527459, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,40.5038,79350.0608850821,[cells/ml],0.23327070847153664,0.004562570330899044, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,61.9694,209205.674802528,[cells/ml],0.2536144573241472,0.00868677476822579, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,81.0483,225894.784435798,[cells/ml],0.2276027575135231,0.009277384156976804, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,99.5309,128293.13364486,[cells/ml],0.17324060015380383,0.016499216024817614, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,120.5029,55723.704237288206,[cells/ml],0.07059602346271276,0.01609545325774157, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,140.4665,13716.2742101396,[cells/ml],0.01708502694964409,0.0067446864271978576, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,160.3985,5544.356756756762,[cells/ml],,, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,200.3061,188.896132596685,[cells/ml],,, [mmol C/m^3]
1994-09-20T00:00:00,31.677,-64.217,251.9468,0.0,[cells/ml],,, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,99.0,246620.0,[cells/ml],0.1673562414944172,0.006435862003923804, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,106.0,207000.0,[cells/ml],0.17370116338133812,0.012346276477942078, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,118.0,148340.0,[cells/ml],0.17614921554923058,0.005035767843715292, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,134.0,79040.0,[cells/ml],,, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,145.0,40670.0,[cells/ml],,, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,163.0,12190.0,[cells/ml],,, [mmol C/m^3]
1994-09-24T00:00:00,-15.0,165.0,183.0,20870.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,60.0,184000.0,[cells/ml],0.1754928193986416,0.02633013730074995, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,80.0,200630.0,[cells/ml],0.14812351018190384,0.006065258121044657, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,100.0,61620.0,[cells/ml],0.13379232166334987,0.038406295432888406, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,110.0,134990.0,[cells/ml],0.1302342158742249,0.04525578313436413, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,120.0,51450.0,[cells/ml],0.11798817804083228,0.04302082720040156, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,140.0,31210.0,[cells/ml],0.058354493929073215,0.016592761331649764, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,160.0,16460.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-14.0,165.0,179.0,6360.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,3.0,195590.0,[cells/ml],0.31777044013142586,0.009404360433793264, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,20.0,217740.0,[cells/ml],0.3126679826527834,0.009962785125055131, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,38.0,240900.0,[cells/ml],0.295150738209486,0.014087429400252338, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,59.0,113380.0,[cells/ml],0.24977916665375233,0.022180674988759072, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,79.0,103500.0,[cells/ml],0.16566056944429874,0.01199658101607091, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,98.0,90830.0,[cells/ml],0.08231844194233418,0.015909022519752625, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,111.0,55630.0,[cells/ml],0.03234397293999791,0.018650761249809907, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,122.0,39790.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,141.0,23780.0,[cells/ml],0.01249714869481977,0.00891793597046843, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,161.0,11500.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-12.99,164.99,182.0,1600.0,[cells/ml],,, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,2.0,175070.0,[cells/ml],0.34070682898163795,0.01547222461838178, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,19.0,192440.0,[cells/ml],0.33847174793481827,0.015423064843307402, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,40.0,189590.0,[cells/ml],0.3077482059597969,0.018471501606661587, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,49.0,197920.0,[cells/ml],0.2936862111091614,0.009991970514237843, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,60.0,198140.0,[cells/ml],0.22310390882194042,0.03061153348325833, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,69.0,155280.0,[cells/ml],0.19791959784924984,0.02093721871819827, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,79.0,70000.0,[cells/ml],0.14438523538410664,0.0127847792152677, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,90.0,89860.0,[cells/ml],0.09422842226922512,0.006938056139318031, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,100.0,38300.0,[cells/ml],0.05084084114059806,0.00952457907046662, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,120.0,26940.0,[cells/ml],0.009850248898146674,0.005303181482449863, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,159.0,4480.0,[cells/ml],0.0012079823436579318,0.000726633475539605, [mmol C/m^3]
1994-09-25T00:00:00,-12.0,165.0,181.0,1150.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,3.0,122920.0,[cells/ml],0.37524017319083214,0.029464061509803848, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,18.0,152620.0,[cells/ml],0.3706153407692909,0.027815154767758057, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,39.0,180900.0,[cells/ml],0.34232794493436813,0.021336148184012183, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,59.0,134370.0,[cells/ml],0.22889621183276176,0.029039557354855722, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,70.0,107160.0,[cells/ml],0.1428186697885394,0.042613228305719716, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,79.0,71570.0,[cells/ml],0.0948678725399077,0.04268354036513788, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,89.0,61100.0,[cells/ml],0.056785545020829886,0.03391040593628176, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,99.0,43870.0,[cells/ml],0.024421130954578985,0.019617361099869807, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,120.0,24290.0,[cells/ml],0.0028928171859661234,0.003816771254853226, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,149.0,2340.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-11.0,165.0,179.0,360.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,2.0,205250.0,[cells/ml],0.3500816076993942,0.03337584159181117, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,20.0,194760.0,[cells/ml],0.3418478760868311,0.029836133545798272, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,40.0,221530.0,[cells/ml],0.3198449183255434,0.02472737254989777, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,49.0,210730.0,[cells/ml],0.31116846948862076,0.02343447841386915, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,59.0,205710.0,[cells/ml],0.27518065460026264,0.03595240354499579, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,68.0,151680.0,[cells/ml],0.13973376713693142,0.04472378202976069, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,81.0,115880.0,[cells/ml],0.019942770290072076,0.02748454246270286, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,90.0,144590.0,[cells/ml],0.019942770290072076,0.02748454246270286, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,119.0,8480.0,[cells/ml],0.0007205739839264423,0.0008448654544688053, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,140.0,8480.0,[cells/ml],4.112465717298619e-05,2.512935252264806e-05, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,160.0,5570.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-10.0,165.0,180.0,260.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,3.0,274880.0,[cells/ml],0.29364535957574844,0.031495394645926836, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,19.0,188000.0,[cells/ml],0.2912776544690132,0.030348521750697768, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,39.0,274000.0,[cells/ml],0.2848244830965996,0.02765535622537475, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,50.0,289660.0,[cells/ml],0.27371298987418413,0.024362581726338806, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,59.0,270360.0,[cells/ml],0.26781563088297844,0.022896001898539308, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,70.0,239060.0,[cells/ml],0.2133331559598446,0.01738675060708473, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,79.0,95260.0,[cells/ml],0.1612120671197772,0.033044068937294065, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,100.0,95260.0,[cells/ml],0.04890019120648503,0.016345108396011738, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,119.0,68900.0,[cells/ml],0.0018116354185622185,0.0006637077915725161, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,139.0,25580.0,[cells/ml],6.798290405640728e-05,1.7442188993639125e-05, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,159.0,5760.0,[cells/ml],8.972420317832075e-06,4.975077564057055e-06, [mmol C/m^3]
1994-09-26T00:00:00,-9.0,165.0,180.0,550.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,3.0,172480.0,[cells/ml],0.24137629568576813,0.029148358895803524, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,20.0,169380.0,[cells/ml],0.2395423436537385,0.027399786942609222, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,39.0,174480.0,[cells/ml],0.2369651347398758,0.027215541356043125, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,50.0,231270.0,[cells/ml],0.23048774525523186,0.023877179220098896, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,60.0,219360.0,[cells/ml],0.21933858655393124,0.02020549646556401, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,70.0,127840.0,[cells/ml],0.2117506768554449,0.014908319833614703, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,80.0,89520.0,[cells/ml],0.2118483353406191,0.028900472795904193, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,90.0,73600.0,[cells/ml],0.18025628477334976,0.04482947358597933, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,99.0,59590.0,[cells/ml],0.12271560169756413,0.04634777795918945, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,120.0,34640.0,[cells/ml],0.02424953447189182,0.018459961674932183, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,160.0,13210.0,[cells/ml],,, [mmol C/m^3]
1994-09-26T00:00:00,-8.0,165.0,179.0,1820.0,[cells/ml],,, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,2.0,143020.0,[cells/ml],0.22321490943431854,0.011912453819728885, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,19.0,140500.0,[cells/ml],0.22242247313261032,0.011800046907757246, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,39.0,141780.0,[cells/ml],0.2200571820139885,0.011463758014178175, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,49.0,162670.0,[cells/ml],0.21770142018795013,0.01103227292087385, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,59.0,223850.0,[cells/ml],0.21025718748569489,0.009507094317390307, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,69.0,169760.0,[cells/ml],0.21772582828998566,0.023487608639692358, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,80.0,137000.0,[cells/ml],0.22517500817775726,0.012819924307171483, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,90.0,77390.0,[cells/ml],0.20609313622117043,0.014583418396399431, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,98.0,52010.0,[cells/ml],0.16104384139180183,0.031804443467354705, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,118.0,22570.0,[cells/ml],0.05939773004502058,0.01912033172105013, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,139.0,1470.0,[cells/ml],0.0073688519187271595,0.005322095462591778, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,159.0,1660.0,[cells/ml],0.0008790457513896399,0.0014524742771040776, [mmol C/m^3]
1994-09-27T00:00:00,-6.99,165.0,179.0,480.0,[cells/ml],,, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,48.0,157020.0,[cells/ml],0.2151772305369377,0.005752855542793866, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,61.0,223920.0,[cells/ml],0.19754024595022202,0.010550656693300103, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,69.0,274950.0,[cells/ml],0.19754024595022202,0.010550656693300103, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,81.0,188450.0,[cells/ml],0.20246421173214912,0.009044970244343429, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,90.0,163150.0,[cells/ml],0.20246421173214912,0.009044970244343429, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,100.0,118300.0,[cells/ml],0.18432267382740974,0.0064393003030114165, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,120.0,62900.0,[cells/ml],0.09839303977787495,0.009090663711283368, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,140.0,26300.0,[cells/ml],0.01637929887510836,0.01284913542700051, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,160.0,11460.0,[cells/ml],,, [mmol C/m^3]
1994-09-27T00:00:00,-6.0,165.0,179.0,2480.0,[cells/ml],,, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,39.0,222040.0,[cells/ml],0.20981135591864586,0.005416940098841148, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,49.0,209480.0,[cells/ml],0.20443809032440186,0.003096697590153127, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,59.0,185550.0,[cells/ml],0.19308535009622574,0.0025144570575193156, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,78.0,172910.0,[cells/ml],0.19804304838180542,0.01096607202220642, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,89.0,92390.0,[cells/ml],0.20593229308724403,0.007598651808940733, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,99.0,49120.0,[cells/ml],0.19711994379758835,0.0028557753206431068, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,119.0,32610.0,[cells/ml],0.1171584203839302,0.010510810812760063, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,138.0,17680.0,[cells/ml],0.030816025100648403,0.004734795605518616, [mmol C/m^3]
1994-09-27T00:00:00,-5.0,165.0,159.0,10940.0,[cells/ml],0.005213540513068438,0.0015436506978048672, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,40.0,172580.0,[cells/ml],0.2266059909015894,0.012344231516346185, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,50.0,149810.0,[cells/ml],0.21491912938654423,0.018259889959166373, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,59.0,154420.0,[cells/ml],0.20848179794847965,0.019884463738617752, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,70.0,133600.0,[cells/ml],0.19130760617554188,0.013381875196639812, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,79.0,80770.0,[cells/ml],0.17890442162752151,0.003592367954685067, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,90.0,79860.0,[cells/ml],0.17434549890458584,0.01132669053418468, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,99.0,63920.0,[cells/ml],0.1658236775547266,0.017014248995647557, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,120.0,46840.0,[cells/ml],0.12200235668569803,0.008382057866695951, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,140.0,7630.0,[cells/ml],0.04298951290547848,0.006472155932220177, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,159.0,7630.0,[cells/ml],0.011806337221059948,0.004077718018663644, [mmol C/m^3]
1994-09-28T00:00:00,-4.0,165.0,180.0,1520.0,[cells/ml],,, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,59.0,205420.0,[cells/ml],0.21495776064693928,0.008667310270332703, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,70.0,436420.0,[cells/ml],0.19294225424528122,0.002351397666861099, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,80.0,417390.0,[cells/ml],0.17958198860287666,0.003100996792034626, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,88.0,244300.0,[cells/ml],0.16439678706228733,0.003448376235802499, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,99.0,112170.0,[cells/ml],0.1454888917505741,0.003220755089267765, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,120.0,29950.0,[cells/ml],0.10336930770426989,0.0027137690667414743, [mmol C/m^3]
1994-09-28T00:00:00,-3.0,165.0,141.0,9840.0,[cells/ml],0.05561534408479929,0.0053424749813335785, [mmol C/m^3]
